steamid,communityvisibilitystate,profilestate,personaname,commentpermission,profileurl,avatarfull,personastate,realname,primaryclanid,timecreated,personastateflags,loccountrycode,locstatecode,loccityid,gameextrainfo,gameid,lobbysteamid,gameserverip,gameserversteamid,response
7.656119804505618e+16,3.0,1.0,Nixellus,1.0,https://steamcommunity.com/id/nixellus/,https://avatars.steamstatic.com/72177d348426ba2a8e2ee4ef52ec07ac08131705_full.jpg,1.0,N,1.0358279143688747e+17,1310265888.0,0.0,,,,,,,,,
7.656119804607062e+16,3.0,1.0,Shank,,https://steamcommunity.com/profiles/76561198046070627/,https://avatars.steamstatic.com/a132239f647b974628fcded7ae9ecf77c5c75557_full.jpg,0.0,Ly Hoang Long,1.0358279143169306e+17,1311929292.0,0.0,VN,51,,,,,,,
7.656119804704581e+16,2.0,1.0,Can Can,1.0,https://steamcommunity.com/id/lazynino/,https://avatars.steamstatic.com/d3eb6e5bc30001520473a5eb03a629b29e425bb4_full.jpg,0.0,,,,,,,,,,,,,
7.656119804709451e+16,3.0,1.0,DaTb0a,,https://steamcommunity.com/profiles/76561198047094518/,https://avatars.steamstatic.com/e7e16a954fe16f574e9d3075041996d4abfe2c3e_full.jpg,0.0,d[T]b-d[M]b,1.0358279143232885e+17,1313598925.0,0.0,VN,51,,,,,,,
7.656119804761402e+16,3.0,1.0,CEOOnlyLove,,https://steamcommunity.com/profiles/76561198047614024/,https://avatars.steamstatic.com/77ac174f34d68ce59aa4d878683c2aa04f6eeed7_full.jpg,0.0,,1.0358279143232885e+17,1314376990.0,0.0,,,,,,,,,
7.65611980476765e+16,3.0,1.0,Handsome,,https://steamcommunity.com/profiles/76561198047676502/,https://avatars.steamstatic.com/0856f5a2fdfbe105b24ca46cf0e3357e72347f77_full.jpg,0.0,Soo,1.035827914295214e+17,1314463168.0,0.0,VN,51,,,,,,,
7.656119804771872e+16,3.0,1.0,apoolo,,https://steamcommunity.com/profiles/76561198047718722/,https://avatars.steamstatic.com/31466bfbfe84f6de72acab3334863ac0cceceef4_full.jpg,0.0,,1.0358279143232885e+17,1314525151.0,0.0,,,,,,,,,
7.656119804790925e+16,3.0,1.0,E͟͟l͟͟l͟͟r͟͟i͟͟c͟͟,,https://steamcommunity.com/id/IAppleI/,https://avatars.steamstatic.com/6889e542266ff1eca9c32d7f405a723a0e19f756_full.jpg,0.0,Ellric,1.0358279146317562e+17,1314874971.0,0.0,VN,51,,,,,,,
7.656119804791635e+16,3.0,1.0,Light,1.0,https://steamcommunity.com/profiles/76561198047916359/,https://avatars.steamstatic.com/0d5880583ee42a132d0acfa1626d072c9d05339d_full.jpg,0.0,,1.0358279143232885e+17,1314885478.0,0.0,VN,51,,,,,,,
7.656119804858787e+16,3.0,1.0,RayLight,1.0,https://steamcommunity.com/id/raycsgo/,https://avatars.steamstatic.com/ed2caa636535ab3f51996057d227c933c5c72dde_full.jpg,0.0,RayLight de Louis,1.035827914295214e+17,1315805320.0,0.0,VN,51,,,,,,,
7.656119804869746e+16,3.0,1.0,Jessica,,https://steamcommunity.com/profiles/76561198048697461/,https://avatars.steamstatic.com/9d5021a34b27b566c40146d2f015a7bdfb9243ca_full.jpg,0.0,,1.0358279143169306e+17,1315997681.0,0.0,,,,,,,,,
7.656119804895851e+16,3.0,1.0,MunMTA,,https://steamcommunity.com/profiles/76561198048958505/,https://avatars.steamstatic.com/31b3308e958df64d7a02673befbf76d84c166625_full.jpg,0.0,,1.0358279143232885e+17,1316273541.0,0.0,,,,,,,,,
7.656119804909125e+16,3.0,1.0,con cho meo meo,1.0,https://steamcommunity.com/id/bigdig/,https://avatars.steamstatic.com/c2ea7c526daa422ef475478163a5f1947b937637_full.jpg,0.0,,1.0358279143488432e+17,1316366913.0,0.0,US,,,,,,,,
7.656119804971691e+16,3.0,1.0,impact,,https://steamcommunity.com/id/asdctth/,https://avatars.steamstatic.com/b0f124528a78c3b9587f2e4cfc7f7c964862f708_full.jpg,0.0,Luu thai Huynh,1.0358279143350549e+17,1317296257.0,0.0,VN,71,,,,,,,
7.656119805049334e+16,1.0,1.0,Mistake,,https://steamcommunity.com/id/fighterptv/,https://avatars.steamstatic.com/867a5fbe59901f4a07267312270aa8e79acede11_full.jpg,0.0,,,,,,,,,,,,,
7.656119805058526e+16,3.0,1.0,๖ۣۜIU,,https://steamcommunity.com/id/Sunnie/,https://avatars.steamstatic.com/19234c9478e0eabff8fb32b124585d0ed4b963c5_full.jpg,0.0,๖ۣۜiVy ♥,1.0358279143067862e+17,1318686401.0,0.0,KR,11,26400.0,,,,,,
7.656119805086811e+16,3.0,1.0,Ngọa Long Tiên Sinh,,https://steamcommunity.com/profiles/76561198050868118/,https://avatars.steamstatic.com/f0ff919dc2ae65efa6a2963b97a8d4deb0ce8fac_full.jpg,0.0,,1.0358279142952154e+17,1319173808.0,0.0,VN,29,,,,,,,
7.656119805099195e+16,3.0,1.0,sukapy,1.0,https://steamcommunity.com/profiles/76561198050991946/,https://avatars.steamstatic.com/d4bb0d2dc80ec2f79f7b9e34cee3907b2b266460_full.jpg,0.0,,1.035827914295214e+17,1319303585.0,0.0,JP,13,,,,,,,
7.65611980532899e+16,3.0,1.0,Ricacdo,1.0,https://steamcommunity.com/id/bulongeming/,https://avatars.steamstatic.com/d11a44bfa44cb99c8ee1e0e22f70293dfea5853d_full.jpg,0.0,,1.035827914343792e+17,1322217434.0,0.0,VN,,,,,,,,
7.656119805339112e+16,1.0,1.0,TrAnCe,1.0,https://steamcommunity.com/id/kold1310/,https://avatars.steamstatic.com/a057f3540aa271f705adbbd09ccae7607c2e7be3_full.jpg,0.0,,,,,,,,,,,,,
7.656119805408354e+16,3.0,1.0,,1.0,https://steamcommunity.com/id/kam0926/,https://avatars.steamstatic.com/e09d2b2909f1296a0277b3cc7acbb31b0ad27dcb_full.jpg,0.0,,1.035827914714137e+17,1323292191.0,0.0,JP,,,,,,,,
7.65611980580594e+16,3.0,1.0,,,https://steamcommunity.com/profiles/76561198058059398/,https://avatars.steamstatic.com/117c2c35e1338dcf480390cde793e4adbc7e4ba3_full.jpg,0.0,,1.0358279143232885e+17,1328101399.0,0.0,VN,,,,,,,,
7.65611980599194e+16,3.0,1.0,Whissan,1.0,https://steamcommunity.com/profiles/76561198059919400/,https://avatars.steamstatic.com/5b238152c6107f7834a593f47247c14575522a66_full.jpg,0.0,,1.0358279142952154e+17,1331022431.0,0.0,US,HI,1140.0,,,,,,
7.656119806049594e+16,3.0,1.0,tap ban,,https://steamcommunity.com/profiles/76561198060495929/,https://avatars.steamstatic.com/20e8689481d3315ff4fd3b6df22885ea4e02e15c_full.jpg,0.0,Nguyễn Thành Trung,1.035827914332839e+17,1332051779.0,0.0,VN,,,,,,,,
7.656119806076594e+16,3.0,1.0,Pantera,1.0,https://steamcommunity.com/profiles/76561198060765933/,https://avatars.steamstatic.com/14f57e031bfaa67b977df476e74e94e563b175d9_full.jpg,0.0,Thang,1.0358279143513816e+17,1332512517.0,0.0,VN,51,,,,,,,
7.656119806144869e+16,3.0,1.0,illusioN,1.0,https://steamcommunity.com/profiles/76561198061448689/,https://avatars.steamstatic.com/614d0dd763c3254210da96a2fcad252733f2db86_full.jpg,0.0,Desmond,1.0358279143504682e+17,1333706454.0,0.0,SG,,,,,,,,
7.65611980617985e+16,2.0,1.0,MrT,,https://steamcommunity.com/profiles/76561198061798495/,https://avatars.steamstatic.com/5b3a8aa1d11b4f31487dab6b57d8daaa9e57a451_full.jpg,0.0,,,,,,,,,,,,,
7.656119806203827e+16,2.0,1.0,kennefyes,,https://steamcommunity.com/id/moouZe0001/,https://avatars.steamstatic.com/bce250bfbfc5cc32d3f6a46e9533f30f9dcc2971_full.jpg,0.0,,,,,,,,,,,,,
7.656119806230246e+16,3.0,1.0,Thái béo,1.0,https://steamcommunity.com/id/lebach2110/,https://avatars.steamstatic.com/85851b10187cca99a18c642f4cfcd9814129b43a_full.jpg,0.0,Le Bach,1.035827914295214e+17,1334935245.0,0.0,VN,51,,,,,,,
7.656119806265368e+16,3.0,1.0,αβμىαγαяτ Joey,1.0,https://steamcommunity.com/id/AbuSayYart/,https://avatars.steamstatic.com/ce72b81551683f5155a51cd7cdf2101c2ce95afd_full.jpg,0.0,Joey,1.035827914347228e+17,1335518883.0,0.0,AF,,,,,,,,
7.656119806269414e+16,3.0,1.0,S0ng0kuVNN,1.0,https://steamcommunity.com/id/songoku221/,https://avatars.steamstatic.com/2c863b502783c092c76a126b14631342746f1dda_full.jpg,0.0,Tan,1.0358279143453789e+17,1335601221.0,0.0,VN,62,,,,,,,
7.656119806406616e+16,3.0,1.0,VIRTUSPUSSY,1.0,https://steamcommunity.com/id/waaaaaaaaaaaaaaaaahhhhhhhhhhhh/,https://avatars.steamstatic.com/6e2ee939d7a9fccd29991a582e03b9243a060d4b_full.jpg,0.0,,1.0358279143472067e+17,1337670942.0,0.0,PH,,,,,,,,
7.656119806427818e+16,3.0,1.0,Se7eN,1.0,https://steamcommunity.com/id/virgo_994/,https://avatars.steamstatic.com/73c438f65c878a1087797950654828427d4d453e_full.jpg,1.0,Minion,1.03582791433507e+17,1338045291.0,0.0,VN,51,,,,,,,
7.656119806431451e+16,3.0,1.0,Thoi Loan Anh Hung Chien,,https://steamcommunity.com/profiles/76561198064314506/,https://avatars.steamstatic.com/0e5a15a4c847a877bb5cc38be70804dc68cf4104_full.jpg,0.0,,1.0358279143283338e+17,1338088877.0,0.0,VN,52,,,,,,,
7.656119806490699e+16,3.0,1.0,NeTz,,https://steamcommunity.com/profiles/76561198064906991/,https://avatars.steamstatic.com/eb2f701967f2b1fc0e843e2372a256b1e16ee8fb_full.jpg,0.0,Giang Tien Dat,1.035827914333312e+17,1339078266.0,0.0,VN,51,,,,,,,
7.656119806518802e+16,3.0,1.0,Tin,,https://steamcommunity.com/id/anhtin/,https://avatars.steamstatic.com/be495da7d3dd24a75d4572b1e2c98001b79e116b_full.jpg,0.0,Anh Tín,1.0358279143489117e+17,1339438990.0,0.0,VN,,,,,,,,
7.65611980653687e+16,3.0,1.0,V2,,https://steamcommunity.com/id/v2bk1992/,https://avatars.steamstatic.com/a58b2ce2f8793983c97ac75366ffbb652e7a260e_full.jpg,0.0,Nguyen Van Hai,1.0358279143344872e+17,1339731740.0,0.0,VN,51,,,,,,,
7.656119806653443e+16,3.0,1.0,Fallen,,https://steamcommunity.com/id/fallen9x/,https://avatars.steamstatic.com/92b8775ecfc3d4f36230e878ca25d1f02c1e9ed0_full.jpg,0.0,,1.035827914332839e+17,1341460728.0,0.0,VN,64,,,,,,,
7.656119806673525e+16,3.0,1.0,Dexter,,https://steamcommunity.com/id/chuotbeovn/,https://avatars.steamstatic.com/c06376042ea0ee247605c0fd79c6315fb6a0a35f_full.jpg,0.0,Duong Duc Anh,1.0358279143232885e+17,1341732457.0,0.0,VN,51,,,,,,,
7.656119806755805e+16,3.0,1.0,Blue Đẹp Trai,,https://steamcommunity.com/id/eulb25/,https://avatars.steamstatic.com/3fe86d5799be34422e925c50e8f4fd45e3329dcc_full.jpg,0.0,,1.0358279143312042e+17,1342744497.0,0.0,VN,35,46510.0,,,,,,
7.656119806781838e+16,3.0,1.0,Leezuy,1.0,https://steamcommunity.com/id/leezuy/,https://avatars.steamstatic.com/79a8119bd2a027755f93872d0d09b959909a0405_full.jpg,0.0,lê duy,1.035827914295214e+17,1343034098.0,0.0,VN,51,,,,,,,
7.65611980692225e+16,3.0,1.0,Orange,1.0,https://steamcommunity.com/profiles/76561198069222497/,https://avatars.steamstatic.com/8f4decc8709ea7352be05fa529b15a7b388d696f_full.jpg,0.0,,1.0358279143352014e+17,1344856722.0,0.0,BV,,,,,,,,
7.656119807103381e+16,3.0,1.0,Raybomb,1.0,https://steamcommunity.com/id/bomdeee/,https://avatars.steamstatic.com/ad8f2be8277b1d81f4a5fd56e0c16782f4284391_full.jpg,0.0,,1.0358279143451366e+17,1346978612.0,0.0,US,AK,59.0,,,,,,
7.656119807172395e+16,3.0,1.0,fear,1.0,https://steamcommunity.com/id/Huonggiangyeudau/,https://avatars.steamstatic.com/91fa5b82c1612226cdf54f0ddc9963c08c5696ec_full.jpg,0.0,Pham Tung,1.0358279143404778e+17,1347893025.0,0.0,VN,,,,,,,,
7.656119807194854e+16,3.0,1.0,kv,,https://steamcommunity.com/profiles/76561198071948547/,https://avatars.steamstatic.com/ffa4fb370116fe90b60a89caa9ca99ac9732262e_full.jpg,0.0,,1.0358279143470867e+17,1348194500.0,0.0,VN,,,,,,,,
7.656119807382675e+16,3.0,1.0,Cheatingbitch,,https://steamcommunity.com/profiles/76561198073826746/,https://avatars.steamstatic.com/b274cfed78b0764127d113f1bf9b8d57298e4b5e_full.jpg,0.0,,1.0358279142952154e+17,1350637652.0,0.0,,,,,,,,,
7.65611980746733e+16,3.0,1.0,ascent2019,,https://steamcommunity.com/id/ascent2019/,https://avatars.steamstatic.com/d2c2859d21c7566680aa7edb382149f91516341c_full.jpg,0.0,,1.0358279143335534e+17,1351598367.0,0.0,US,CA,514.0,,,,,,
7.656119807478011e+16,3.0,1.0,AsianKenSin,,https://steamcommunity.com/id/nctrthanh/,https://avatars.steamstatic.com/63f05e284985818625600193b98256fdcf715f55_full.jpg,0.0,,1.0358279143396563e+17,1351865638.0,0.0,VN,,,,,,,,
7.656119807534325e+16,3.0,1.0,mustachu,,https://steamcommunity.com/profiles/76561198075343249/,https://avatars.steamstatic.com/63419ce26d7f23a154649992190a5b95ce37ecc6_full.jpg,0.0,,1.035827914295214e+17,1352461363.0,0.0,,,,,,,,,
7.656119807573016e+16,3.0,1.0,ᴅᴇᴀᴅɪɴsɪᴅᴇ,,https://steamcommunity.com/id/RATATATATATAATA/,https://avatars.steamstatic.com/9ac9bff717b0a2eb522a7d96606c42bbfefc7606_full.jpg,0.0,,1.0358279143426293e+17,1352939740.0,0.0,EE,10,,,,,,,
7.65611980759171e+16,3.0,1.0,Masamune,1.0,https://steamcommunity.com/profiles/76561198075917103/,https://avatars.steamstatic.com/6f65ea74f7565afc6d8630cb1a861f5f65d66d22_full.jpg,0.0,thang,1.0358279143232885e+17,1353034268.0,0.0,VN,51,,,,,,,
7.656119807662464e+16,2.0,1.0,1louisvuitton,,https://steamcommunity.com/profiles/76561198076624646/,https://avatars.steamstatic.com/11a2cbb6e8845b0174334c33a8bad67bb0703160_full.jpg,0.0,,,,,,,,,,,,,
7.656119807665742e+16,1.0,1.0,bm,2.0,https://steamcommunity.com/profiles/76561198076657419/,https://avatars.steamstatic.com/e3fc2570ef0eb4c13747d7533262d4a17eea1e98_full.jpg,0.0,,,,,,,,,,,,,
7.656119807683578e+16,3.0,1.0,CamPEr,,https://steamcommunity.com/profiles/76561198076835778/,https://avatars.steamstatic.com/2e8afa3effd41b53519af508c9fc9a8b6387d76b_full.jpg,0.0,--CamPEr--,1.035827914332839e+17,1353885994.0,0.0,VN,52,,,,,,,
7.656119807816611e+16,3.0,1.0,NexT,,https://steamcommunity.com/profiles/76561198078166117/,https://avatars.steamstatic.com/e9862e6d8aa87026f4688c2e2977603225c3dfba_full.jpg,0.0,Eros,1.0358279143383258e+17,1355307703.0,0.0,VN,51,,,,,,,
7.656119807865928e+16,3.0,1.0,LoL,,https://steamcommunity.com/profiles/76561198078659275/,https://avatars.steamstatic.com/18bae8913c4f8cd6a8684bdec32dc6e0f0ec705a_full.jpg,0.0,Sooraj,1.0358279144105083e+17,1355818684.0,0.0,IN,,,,,,,,
7.656119807984104e+16,3.0,1.0,bdt,,https://steamcommunity.com/profiles/76561198079841042/,https://avatars.steamstatic.com/c7d2b0549c4c51be92885990f9848f5235260615_full.jpg,0.0,,1.035827914295214e+17,1356706410.0,0.0,,,,,,,,,
7.656119808106646e+16,3.0,1.0,phEr,1.0,https://steamcommunity.com/profiles/76561198081066469/,https://avatars.steamstatic.com/9ab8f708aa597e30ec7f26b734baf5844ddb8b07_full.jpg,1.0,,1.0358279142952222e+17,1357804015.0,0.0,VN,,,,,,,,
7.656119808192454e+16,3.0,1.0,l0lwutumadbro,2.0,https://steamcommunity.com/profiles/76561198081924548/,https://avatars.steamstatic.com/91f4766cc7b47c6cb23db33993fc7a1db1bcea7d_full.jpg,0.0,,1.0358279143532403e+17,1358695821.0,0.0,,,,,,,,,
7.65611980821979e+16,3.0,1.0,Bings,1.0,https://steamcommunity.com/id/LBFF/,https://avatars.steamstatic.com/f69dd55b0ef64205b6711c84288b2cdd27d24d09_full.jpg,0.0,,1.0358279143688747e+17,1358963419.0,0.0,SG,,,,,,,,
7.656119808369933e+16,3.0,1.0,Damit2k,1.0,https://steamcommunity.com/id/damitnguyen/,https://avatars.steamstatic.com/5ad3491c9c69bd45b2e082c381fc1768cb6fd8ad_full.jpg,0.0,Quyết,1.035827914404678e+17,1360583367.0,0.0,VN,51,,,,,,,
7.65611980840166e+16,3.0,1.0,NeTz,,https://steamcommunity.com/profiles/76561198084016606/,https://avatars.steamstatic.com/ee88c1eaaf78aeaf82b3721f9ea8334d127153dc_full.jpg,0.0,,1.035827914295214e+17,1360934600.0,0.0,VN,51,,,,,,,
7.656119808501819e+16,3.0,1.0,Kurt Cobain,1.0,https://steamcommunity.com/id/DontUCry/,https://avatars.steamstatic.com/2515cdd4a8ad82b376702674340568df7df784e2_full.jpg,0.0,Don't Cry,1.03582791433507e+17,1361959966.0,0.0,,,,,,,,,
7.656119808803885e+16,3.0,1.0,TL,,https://steamcommunity.com/id/madara2506/,https://avatars.steamstatic.com/6284351f203d9ac79623085f12a6d19f07391654_full.jpg,0.0,,1.0358279143489117e+17,1364908456.0,0.0,JP,,,,,,,,
7.656119809064888e+16,3.0,1.0,SunShine,1.0,https://steamcommunity.com/profiles/76561198090648885/,https://avatars.steamstatic.com/37f4defbdaad81804f471b4e2cb6e961d4c09454_full.jpg,0.0,,1.035827914295214e+17,1367661523.0,0.0,,,,,,,,,
7.656119809068922e+16,3.0,1.0,Derrick,2.0,https://steamcommunity.com/id/justplaying1412/,https://avatars.steamstatic.com/207407265a6d4c88a7641b0f315ae6353f1de145_full.jpg,1.0,,1.0358279143443672e+17,1367766637.0,0.0,,,,,,,,,
7.656119809140298e+16,3.0,1.0,congtudepzai11o2,,https://steamcommunity.com/id/congtu_depzai11o2/,https://avatars.steamstatic.com/13a312467f245b98beee45b698d4e9b747d46314_full.jpg,0.0,congtu_depzai11o2,1.0358279143232885e+17,1368528142.0,0.0,,,,,,,,,
7.65611980936718e+16,3.0,1.0,76561198093671812,,https://steamcommunity.com/id/kienco30492/,https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_full.jpg,0.0,,1.035827914295214e+17,1370529806.0,0.0,,,,,,,,,
7.656119809861691e+16,3.0,1.0,Falling Down,1.0,https://steamcommunity.com/id/9891541/,https://avatars.steamstatic.com/8277a89bec538987b925d5f641d470c9f36d87d8_full.jpg,0.0,,1.0358279143467082e+17,1374210298.0,0.0,VN,51,,,,,,,
7.656119809921331e+16,3.0,1.0,Kip,,https://steamcommunity.com/profiles/76561198099213307/,https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_full.jpg,0.0,Nguyễn Văn Thuấn,1.0358279143232885e+17,1374426851.0,0.0,VN,51,,,,,,,
7.656119810065232e+16,3.0,1.0,Hai,,https://steamcommunity.com/id/haith1990/,https://avatars.steamstatic.com/a6ede1820afb008c9395b46d97f951d9453eac2a_full.jpg,0.0,Hoàng Hải,1.0358279146338266e+17,1375158045.0,0.0,VN,51,,,,,,,
7.656119810066496e+16,3.0,1.0,Paine,,https://steamcommunity.com/profiles/76561198100664965/,https://avatars.steamstatic.com/b1294ceedfbcdc1ac9e946f5d7c4fe9a130dc325_full.jpg,3.0,Anh Dũng,1.0358279143232885e+17,1375125471.0,0.0,VN,,,,,,,,
7.656119810102173e+16,3.0,1.0,Fujin,1.0,https://steamcommunity.com/id/500brosfujin/,https://avatars.steamstatic.com/02a3896400775e44336e18ce12f0f69d5d545489_full.jpg,1.0,Khanh Dang,1.0358279145469629e+17,1375402021.0,0.0,VN,,,NARAKA: BLADEPOINT,1203220.0,,,,
7.656119810119915e+16,3.0,1.0,TT,,https://steamcommunity.com/profiles/76561198101199154/,https://avatars.steamstatic.com/537787fb3049bdcd93a7c7093e91588a04a5345e_full.jpg,0.0,,1.0358279143426293e+17,1375465319.0,0.0,VN,51,,,,,,,
7.656119810178758e+16,3.0,1.0,Rageblade,1.0,https://steamcommunity.com/profiles/76561198101787583/,https://avatars.steamstatic.com/21ab65d778622b494a7b285fe19af8ef5d92abd2_full.jpg,0.0,,1.035827914295214e+17,1375867006.0,0.0,VN,51,,,,,,,
7.65611981040094e+16,1.0,1.0,Miss Rage 3 Music D,2.0,https://steamcommunity.com/id/1234546678655/,https://avatars.steamstatic.com/343d13d809461387f0402caee5924463ac49e829_full.jpg,0.0,,,,,,,,,,,,,
7.656119810508731e+16,1.0,1.0,dra,2.0,https://steamcommunity.com/id/phanhungls/,https://avatars.steamstatic.com/7f5531aea38a411e6c5b564e3cb4e0ee80e16457_full.jpg,0.0,,,,,,,,,,,,,
7.656119810550498e+16,3.0,1.0,aily,1.0,https://steamcommunity.com/profiles/76561198105504970/,https://avatars.steamstatic.com/72ba0d5991f81120fb0bb88940f655ac566268bc_full.jpg,0.0,,1.0358279143425818e+17,1378048947.0,0.0,,,,,,,,,
7.656119811112037e+16,3.0,1.0,mask,,https://steamcommunity.com/id/johnny9x2603/,https://avatars.steamstatic.com/8dfe278c7493b6984540e57ecd57b791df13841e_full.jpg,0.0,,1.035827914348354e+17,1381919874.0,0.0,VN,51,,,,,,,
7.656119811215544e+16,3.0,1.0,buu,1.0,https://steamcommunity.com/id/ahhahah_oooo/,https://avatars.steamstatic.com/fd4eb830996666a1f32280771c3180cb46da0bad_full.jpg,0.0,Swarnadeep Mazumder,1.0358279143585146e+17,1382711370.0,0.0,IN,28,21624.0,,,,,,
7.6561198112384e+16,3.0,1.0,WallyA,1.0,https://steamcommunity.com/id/quangdangtw/,https://avatars.steamstatic.com/8b9c31d5b7adebe83e29ef01912570bd27906dfc_full.jpg,0.0,Nguyen Thanh Binh,1.0358279145625187e+17,1382866691.0,0.0,VN,51,,,,,,,
7.656119811341942e+16,3.0,1.0,EscApE,1.0,https://steamcommunity.com/id/jinpear/,https://avatars.steamstatic.com/fd950c5810be0b8b4f7e7525c789e80f07914805_full.jpg,0.0,♪ OnE ♥ OnE ♥,1.035827914343792e+17,1383557557.0,0.0,,,,,,,,,
7.6561198113559e+16,3.0,1.0,HuY EaTSleeP,1.0,https://steamcommunity.com/profiles/76561198113559005/,https://avatars.steamstatic.com/54864c7d87763f5295eb3494918a09f18e95b15d_full.jpg,0.0,,1.0358279145624792e+17,1383644976.0,0.0,,,,,,,,,
7.65611981143709e+16,3.0,1.0,Onsnowday,,https://steamcommunity.com/id/21o21996/,https://avatars.steamstatic.com/f18dc7b16eb5eca0b0df41caa226d92ee78fed3a_full.jpg,0.0,21o21996,1.0358279143489117e+17,1384229845.0,0.0,,,,,,,,,
7.65611981147945e+16,3.0,1.0,oWoW,1.0,https://steamcommunity.com/id/dAfttt/,https://avatars.steamstatic.com/c1bcef63f8ac0e698eeaced4a55c0609c0587a1e_full.jpg,0.0,,1.0358279143241762e+17,1384568877.0,0.0,IN,,,,,,,,
7.656119811575424e+16,3.0,1.0,TaD,,https://steamcommunity.com/id/tje/,https://avatars.steamstatic.com/35f3198f8fa74dd1e0616158361e350a64d13e88_full.jpg,0.0,Tien Dat,1.0358279143439328e+17,1385283470.0,0.0,VN,51,,,,,,,
7.656119811636458e+16,3.0,1.0,buzet,1.0,https://steamcommunity.com/id/ZATINO/,https://avatars.steamstatic.com/b34c5e349ced7eda355ab15fbc000f500c60e224_full.jpg,0.0,,1.0358279143519128e+17,1385793890.0,0.0,CN,23,,,,,,,
7.656119811649862e+16,3.0,1.0,SmessY,,https://steamcommunity.com/id/timau/,https://avatars.steamstatic.com/902885a22681dcdae102163cbc852e7c42f4c93d_full.jpg,0.0,Smess,1.035827914295214e+17,1385812732.0,0.0,GB,K6,17117.0,,,,,,
7.656119811662435e+16,1.0,1.0,Cloudx,,https://steamcommunity.com/profiles/76561198116624353/,https://avatars.steamstatic.com/53eed783a488da6feee0cfac8f191c169f72e696_full.jpg,0.0,,,,,,,,,,,,,
7.65611981169801e+16,3.0,1.0,LeoPard,1.0,https://steamcommunity.com/profiles/76561198116980088/,https://avatars.steamstatic.com/4d3f399b579d610f376cf697cc5bae702aae343e_full.jpg,0.0,,1.0358279143489117e+17,1386168219.0,0.0,,,,,,,,,
7.65611981171519e+16,3.0,1.0,XoantinO,1.0,https://steamcommunity.com/id/duongkimngoc1308/,https://avatars.steamstatic.com/99aee891e2c26c50cb88cfcb86eb67aac6a629e1_full.jpg,0.0,,1.0358279143510248e+17,1386313224.0,0.0,VN,51,,,,,,,
7.656119811717952e+16,3.0,1.0,Xoantino,,https://steamcommunity.com/profiles/76561198117179528/,https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_full.jpg,0.0,Nguyen Minh Dao,1.035827914295214e+17,1386314017.0,0.0,VN,51,,,,,,,
7.656119811781888e+16,3.0,1.0,The Flash,1.0,https://steamcommunity.com/id/chjmxink/,https://avatars.steamstatic.com/3d9050d4695f0368e1917ed6a27d5ac190cd2c3e_full.jpg,0.0,churongvang,1.035827914295214e+17,1386780213.0,0.0,CA,NT,,,,,,,
7.656119812003734e+16,3.0,1.0,HK15,1.0,https://steamcommunity.com/id/hoangdeagle/,https://avatars.steamstatic.com/10da26c04ea2cd8bfeea53aed1178a0ab8a4b04f_full.jpg,0.0,,1.0358279146887782e+17,1388061546.0,0.0,,,,,,,,,
7.656119812080314e+16,3.0,1.0,white tiger,1.0,https://steamcommunity.com/id/bisawjit_whitetiger/,https://avatars.steamstatic.com/d5016f67e96f843650ed7072f4fa56fce771d6a8_full.jpg,0.0,Bisawjit Pramanik,1.035827914295214e+17,1388330246.0,0.0,IN,28,21900.0,,,,,,
7.656119812132155e+16,3.0,1.0,im deaf,1.0,https://steamcommunity.com/id/siralexftw/,https://avatars.steamstatic.com/54c8cff0b6d38341f16a9b2b6e267e74a34ab292_full.jpg,0.0,,1.0358279146765682e+17,1388593599.0,0.0,FR,,,,,,,,
7.656119812266787e+16,3.0,1.0,aLaF,1.0,https://steamcommunity.com/id/gdppro1/,https://avatars.steamstatic.com/59cbd67a95573cfcfd3efc3b62c67b0a01b70373_full.jpg,0.0,"Nguyen ""aLaF "" Hoang Phi",1.0358279143461886e+17,1389601083.0,0.0,VN,51,,,,,,,
7.656119812389334e+16,3.0,1.0,Nikikiki,,https://steamcommunity.com/profiles/76561198123893340/,https://avatars.steamstatic.com/44de5e08d8e2a106405e762e3f2e55f319879899_full.jpg,0.0,,1.0358279146218563e+17,1390489239.0,0.0,DE,,,,,,,,
7.656119812450163e+16,3.0,1.0,TNT,,https://steamcommunity.com/profiles/76561198124501627/,https://avatars.steamstatic.com/9d8f444f1eaefa63cdf743bad05831818e78561a_full.jpg,0.0,,1.0358279143489117e+17,1390877388.0,0.0,,,,,,,,,
7.656119812515725e+16,3.0,1.0,TanTan,,https://steamcommunity.com/id/tantan1207/,https://avatars.steamstatic.com/703e583a2b702e2de7246082ecb1e19bf0d98d45_full.jpg,0.0,Tan Nguyen,1.0358279143467082e+17,1391430379.0,0.0,VN,52,,,,,,,
7.656119812594766e+16,3.0,1.0,,,https://steamcommunity.com/id/txo911/,https://avatars.steamstatic.com/543bb32f9249e6738288c0d3ac6987ee25983c41_full.jpg,0.0,,1.035827914295214e+17,1391886001.0,0.0,FR,A1,,,,,,,
